0,1,2,3,4,5,6,7,8,9,10,11
0.8293478488922119,0.6290079951286316,0.4770641028881073,0.4784999489784241,0.8393892645835876,0.5635933876037598,0.3931247889995575,0.6938133239746094,0.7168599367141724,0.8642159104347229,0.76451176404953,0.7759304046630859
0.7564980983734131,0.5504382252693176,0.3151875138282776,0.4125055968761444,0.7439761161804199,0.3769032955169678,0.33514323830604553,0.7054637670516968,0.7205570340156555,0.9669954180717468,0.7063318490982056,0.6962473392486572
0.7585866451263428,0.5520973205566406,0.30483368039131165,0.37421268224716187,0.8175337314605713,0.5050076842308044,0.2965015470981598,0.6231176853179932,0.7178958058357239,0.9024112820625305,0.7482172846794128,0.6562502384185791
0.7029715776443481,0.4403342306613922,0.2328723818063736,0.38327649235725403,0.7962424159049988,0.5186715722084045,0.2687957286834717,0.5450378060340881,0.7088407278060913,0.9037359952926636,0.7468385696411133,0.7380502223968506
0.8836526274681091,0.7254168391227722,0.6582695841789246,0.7623751759529114,0.9316152334213257,0.6625840663909912,0.5654730796813965,0.704334557056427,0.7208135724067688,0.7779192924499512,0.7365083694458008,0.8316068649291992
0.7624791264533997,0.7112227082252502,0.6358592510223389,0.7162067294120789,0.9216469526290894,0.6399458050727844,0.5247284173965454,0.6379820108413696,0.7537514567375183,0.7583815455436707,0.7247467637062073,0.843497097492218
0.7602993845939636,0.6520845293998718,0.5500901937484741,0.6940067410469055,0.8895938992500305,0.6297519207000732,0.49883154034614563,0.5486688613891602,0.7631698250770569,0.8821535706520081,0.7282793521881104,0.7521696090698242
0.714221715927124,0.6214342713356018,0.5905379056930542,0.7173224687576294,0.8995040655136108,0.6217607259750366,0.4823601543903351,0.5358138680458069,0.6898583769798279,0.7772684693336487,0.6369198560714722,0.7203747630119324
0.6979381442070007,0.5005947947502136,0.33834242820739746,0.5256833434104919,0.8708629012107849,0.5638753175735474,0.32645612955093384,0.42007339000701904,0.715157151222229,0.8836122751235962,0.6720836758613586,0.7079424262046814
0.7609580159187317,0.6693001389503479,0.5862466096878052,0.6523641347885132,0.8515712022781372,0.5887795090675354,0.47888410091400146,0.5366483330726624,0.7399475574493408,0.8356427550315857,0.6589413285255432,0.7888770699501038
0.6805779933929443,0.4808988571166992,0.31930702924728394,0.46353721618652344,0.9595485925674438,0.4896666705608368,0.365672767162323,0.725656270980835,0.5699554085731506,0.6618711352348328,0.5059089660644531,0.4990639388561249
0.6109211444854736,0.4746145009994507,0.3085296154022217,0.4965461194515228,0.9279008507728577,0.4526723027229309,0.3411795496940613,0.6045998334884644,0.6621652245521545,0.872253954410553,0.5353958606719971,0.5127764940261841
0.7586624622344971,0.5993473529815674,0.33033719658851624,0.45380300283432007,0.9251687526702881,0.48212993144989014,0.40340128540992737,0.8868696689605713,0.6699504852294922,0.7054299712181091,0.56377112865448,0.6386305689811707
0.6545198559761047,0.4740087389945984,0.28529924154281616,0.3841184675693512,0.977820634841919,0.5270563960075378,0.32051360607147217,0.7271074056625366,0.6651516556739807,0.7447742223739624,0.5916622281074524,0.5036003589630127
0.6687251329421997,0.4785088300704956,0.349353164434433,0.4136364758014679,0.8847614526748657,0.5244684219360352,0.3537132143974304,0.6243793964385986,0.7313546538352966,0.8688549995422363,0.6497854590415955,0.5829290747642517
0.6736294627189636,0.5707247257232666,0.34264278411865234,0.41668474674224854,0.928333044052124,0.5303173661231995,0.3863314390182495,0.7417894601821899,0.7527080774307251,0.856957197189331,0.6290103793144226,0.5636571049690247
0.7081103324890137,0.6081897020339966,0.3587011694908142,0.4841945171356201,0.9176985621452332,0.47808581590652466,0.4699585437774658,0.7550411820411682,0.7655577659606934,0.9232740998268127,0.6099960207939148,0.6264769434928894
0.6857489347457886,0.42764562368392944,0.34114447236061096,0.40284502506256104,0.7794115543365479,0.48274022340774536,0.38564419746398926,0.6180826425552368,0.8048074245452881,0.9617701768875122,0.7514612674713135,0.7339891195297241
0.686596155166626,0.4848754107952118,0.3476136028766632,0.46832358837127686,0.9570680260658264,0.4862155318260193,0.40400105714797974,0.741703450679779,0.6788596510887146,0.8408318758010864,0.5715227127075195,0.5918319225311279
0.738670289516449,0.6542122960090637,0.399476021528244,0.4249052405357361,0.8903647661209106,0.4357111155986786,0.3515719473361969,0.5988916754722595,0.6648040413856506,0.9149726033210754,0.6876648664474487,0.6603776812553406
0.6658517718315125,0.5686926245689392,0.3146390914916992,0.3915914297103882,0.8746384978294373,0.5120474100112915,0.3762626051902771,0.7751281261444092,0.715681254863739,0.9212594032287598,0.6855744123458862,0.6163032054901123
0.7404854893684387,0.5624133944511414,0.3917788565158844,0.4656006097793579,0.9231424927711487,0.46560072898864746,0.3971022665500641,0.7356811761856079,0.7095468044281006,0.8145005702972412,0.6275895237922668,0.6989864706993103
0.5215224027633667,0.3950144052505493,0.290401428937912,0.5108290910720825,0.9692039489746094,0.5162911415100098,0.3201194703578949,0.48658397793769836,0.5379968285560608,0.7438413500785828,0.5341017246246338,0.5332881212234497
0.6816074848175049,0.5711802840232849,0.37459248304367065,0.47673603892326355,0.8940638303756714,0.42682012915611267,0.40819135308265686,0.7715330123901367,0.6736546754837036,0.9119588136672974,0.5933541059494019,0.5739699602127075
0.7084382772445679,0.5030063986778259,0.3605015277862549,0.5018719434738159,0.9487468004226685,0.47766175866127014,0.37270939350128174,0.6701646447181702,0.6271988749504089,0.795245885848999,0.5321791172027588,0.5535637140274048
0.6858279705047607,0.5538727641105652,0.38009846210479736,0.46900492906570435,0.8968158960342407,0.46034836769104004,0.37503570318222046,0.6397106647491455,0.6776900887489319,0.9287753701210022,0.5761612057685852,0.6022285223007202
0.49977388978004456,0.399054616689682,0.27345186471939087,0.417247474193573,0.8535803556442261,0.4457167387008667,0.2762352526187897,0.4350936710834503,0.598387598991394,0.9150247573852539,0.5753396153450012,0.4972483515739441
0.5673544406890869,0.47852766513824463,0.3468745946884155,0.4894713759422302,0.9714918732643127,0.48405760526657104,0.39632102847099304,0.6917811036109924,0.681696355342865,0.7932446599006653,0.5616748929023743,0.5560954809188843
0.638958215713501,0.605850875377655,0.35153067111968994,0.43735066056251526,0.9473998546600342,0.5063947439193726,0.3309659957885742,0.6756945252418518,0.6368024945259094,0.8353031277656555,0.5837637782096863,0.5278655290603638
0.7709797620773315,0.6600387692451477,0.44020673632621765,0.4344373047351837,0.9396584033966064,0.507794201374054,0.3739892840385437,0.8099892139434814,0.7190004587173462,0.8135969042778015,0.6026307344436646,0.600752592086792
0.6023839712142944,0.4648718237876892,0.3622068464756012,0.531650722026825,0.9812848567962646,0.5214678645133972,0.3777400851249695,0.6801362037658691,0.6135854125022888,0.7823836803436279,0.5084911584854126,0.5144475698471069
0.6954517364501953,0.5667367577552795,0.41013869643211365,0.4272609055042267,0.9228752255439758,0.517435610294342,0.38586682081222534,0.6114559769630432,0.6534399390220642,0.8889915943145752,0.67937833070755,0.6132371425628662
0.7166032791137695,0.6234357357025146,0.33952218294143677,0.47028982639312744,0.8913325071334839,0.4726327955722809,0.4163849949836731,0.8301857709884644,0.7612096071243286,0.9223312139511108,0.6433156728744507,0.6174180507659912
0.7240621447563171,0.6095471382141113,0.3907835781574249,0.4952775537967682,0.903976321220398,0.5155143737792969,0.39668574929237366,0.6735698580741882,0.7056849002838135,0.8537236452102661,0.61082524061203,0.6512874364852905
0.711302638053894,0.5736181139945984,0.3522506356239319,0.47375229001045227,0.9538964033126831,0.4504754841327667,0.3661560118198395,0.6343821287155151,0.5939986109733582,0.7634153962135315,0.5459157228469849,0.5902330279350281
0.6255924105644226,0.48863402009010315,0.3412657678127289,0.422443687915802,0.9587940573692322,0.5725736021995544,0.3514758348464966,0.5298066139221191,0.6136618256568909,0.8040083646774292,0.6694205403327942,0.5744521617889404
0.5113139152526855,0.38234302401542664,0.3970595598220825,0.4939407408237457,0.9356683492660522,0.5923367142677307,0.3735050857067108,0.6253104209899902,0.5525160431861877,0.849025547504425,0.6016708016395569,0.526333749294281
0.707782506942749,0.5064454078674316,0.34375080466270447,0.42707887291908264,0.931187629699707,0.5266005992889404,0.42380234599113464,0.7668633460998535,0.6667235493659973,0.8605575561523438,0.6927713751792908,0.625243067741394
0.5785746574401855,0.4642077088356018,0.37023797631263733,0.46657460927963257,0.9639155268669128,0.5468428730964661,0.39875680208206177,0.6280627846717834,0.5717867612838745,0.7673808336257935,0.5517675280570984,0.5704606771469116
0.7091209292411804,0.5689759850502014,0.37365832924842834,0.4705314338207245,0.9008424878120422,0.45373156666755676,0.34960120916366577,0.5092525482177734,0.5494526624679565,0.7252118587493896,0.5399237275123596,0.5858191251754761
0.692915678024292,0.5323977470397949,0.3450513780117035,0.4763951003551483,0.9725617170333862,0.47404372692108154,0.35158318281173706,0.5841453075408936,0.6281585097312927,0.7741119861602783,0.5865208506584167,0.6274617910385132
0.6218196749687195,0.6190950870513916,0.3964539170265198,0.5363413691520691,0.9677453637123108,0.5242063403129578,0.38870057463645935,0.6192756295204163,0.6417548656463623,0.7599959969520569,0.5388640761375427,0.5681772828102112
0.7191242575645447,0.5377367734909058,0.3567907512187958,0.4672180712223053,0.9145210385322571,0.4609469175338745,0.42462658882141113,0.8068886399269104,0.6379527449607849,0.8231312036514282,0.5530169606208801,0.5558031797409058
0.7167381048202515,0.5041484236717224,0.3161967396736145,0.4334128201007843,0.8549127578735352,0.4368894398212433,0.36991211771965027,0.7455601692199707,0.7135241627693176,0.9503627419471741,0.6257696151733398,0.6255028247833252
0.6591825485229492,0.42616012692451477,0.3329705595970154,0.3971191942691803,0.8671600818634033,0.5102128386497498,0.3637391924858093,0.792650043964386,0.7660146951675415,0.9219886064529419,0.6829876899719238,0.5891381502151489
0.5718039870262146,0.39864128828048706,0.33401790261268616,0.4962673783302307,0.924885094165802,0.5031306147575378,0.33113518357276917,0.5589408874511719,0.5503100752830505,0.8377652168273926,0.5004685521125793,0.47823578119277954
0.5332529544830322,0.664430558681488,0.34566935896873474,0.3992767930030823,0.977198600769043,0.5396156907081604,0.274165540933609,0.48723340034484863,0.4760676324367523,0.6097820997238159,0.41713741421699524,0.4114629328250885
0.6260165572166443,0.5606730580329895,0.32542750239372253,0.4226638376712799,0.9729011654853821,0.5767903923988342,0.32664579153060913,0.6474656462669373,0.6494530439376831,0.745771050453186,0.5994151830673218,0.5315859913825989
0.9506696462631226,0.6776662468910217,0.30005553364753723,0.41572627425193787,0.878409206867218,0.4390530586242676,0.25019189715385437,0.5044195652008057,0.7710242867469788,0.7601752281188965,0.5966367721557617,0.794972836971283
0.9600777626037598,0.7023692727088928,0.3108339011669159,0.3780590295791626,0.8211639523506165,0.39175698161125183,0.2259950488805771,0.4503450393676758,0.5773254036903381,0.6420813798904419,0.4567566215991974,0.7115578651428223
0.9522886276245117,0.6803576946258545,0.30487191677093506,0.3848233222961426,0.8339430093765259,0.3997494876384735,0.22359968721866608,0.4867991507053375,0.6241326332092285,0.7076088190078735,0.5132986307144165,0.702695369720459
0.8800231218338013,0.6813100576400757,0.32881295680999756,0.445865660905838,0.9269326329231262,0.4670024812221527,0.2749612033367157,0.6289531588554382,0.7083618640899658,0.6708953976631165,0.5104348659515381,0.6909530162811279
0.6143662333488464,0.5978205800056458,0.34228646755218506,0.45999643206596375,0.9252663850784302,0.4529063105583191,0.3498420715332031,0.6217518448829651,0.5967400074005127,0.8046476244926453,0.5103930234909058,0.535392165184021
0.6580280661582947,0.5210059285163879,0.3159694969654083,0.4855888783931732,0.9653364419937134,0.4647810161113739,0.35181373357772827,0.5400307178497314,0.582526683807373,0.7922499775886536,0.5659534931182861,0.6157898902893066
0.626342236995697,0.513826847076416,0.3401975929737091,0.476188987493515,0.945153534412384,0.47056400775909424,0.36916080117225647,0.6909070611000061,0.632560670375824,0.8092150092124939,0.5322202444076538,0.5601393580436707
0.7418864965438843,0.660778820514679,0.3684064745903015,0.5230289697647095,0.9711418747901917,0.4474124014377594,0.40769290924072266,0.6621497273445129,0.6056089401245117,0.7436784505844116,0.5374419689178467,0.5671975016593933
0.6428693532943726,0.5058238506317139,0.3078429400920868,0.42958498001098633,0.92130047082901,0.4435518682003021,0.31757405400276184,0.5410093069076538,0.6037420630455017,0.8539799451828003,0.6031191945075989,0.5643388032913208
