0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
-80.0,-62.30320739746094,-58.36772537231445,-80.0,-51.827117919921875,-53.03251266479492,-80.0,-31.539764404296875,-39.21033477783203,-29.156646728515625,-21.223989486694336,-80.0,-16.28462028503418,-14.941792488098145,-80.0,-11.438216209411621,-15.284144401550293,-80.0,-19.406339645385742,-40.70233154296875,-25.983644485473633,-21.82349395751953,-80.0,-21.460012435913086,-22.541908264160156,-80.0,-22.091402053833008,-29.510631561279297,-17.2547607421875,-9.048067092895508,-80.0,-12.574325561523438,-11.100149154663086,-80.0,-23.926584243774414,-27.618919372558594,-80.0,-16.148706436157227,-34.40205383300781,-21.21823501586914,-16.89713478088379,-80.0,-18.455638885498047,-19.40782356262207,-80.0,-7.752862453460693,-14.930448532104492,-19.24874496459961,-10.754631042480469,-80.0,-35.788150787353516,-34.18196105957031,-80.0,-46.223140716552734,-49.7640266418457,-80.0,-43.86560821533203,-60.287540435791016,-19.866989135742188,-15.382145881652832,-80.0,-10.736167907714844,-11.559060096740723,-80.0,-14.179699897766113,-21.124435424804688,-34.34189224243164,-25.545305252075195,-80.0,-25.167749404907227,-23.42880630493164,-80.0,-30.001440048217773,-33.392906188964844,-80.0,-15.662620544433594,-30.840248107910156,-17.728137969970703,-13.076569557189941,-80.0,-21.818471908569336,-22.512435913085938,-80.0,-42.62984085083008,-49.349727630615234,-57.80028533935547,-48.684139251708984,-80.0,-39.35823440551758,-37.4857292175293,-80.0,-20.328445434570312,-23.572357177734375,-80.0,-16.453582763671875,-30.629024505615234,-32.39431381225586,-27.57282066345215,-80.0,-49.56785202026367,-50.133201599121094,-80.0,-56.19065475463867,-62.62428665161133,-47.43229293823242,-37.977081298828125,-80.0,-32.225616455078125,-30.218669891357422,-80.0,-32.65187454223633,-35.75001525878906,-80.0,-35.07326889038086,-48.42356491088867,-31.85219955444336,-26.85736846923828,-80.0,-28.615201950073242,-29.052165985107422,-80.0,-31.214778900146484,-37.50629806518555,-30.900436401367188,-21.08366584777832,-80.0,-26.56057357788086,-25.468181610107422
-80.0,-66.38619232177734,-62.4654541015625,-80.0,-57.42557144165039,-58.637664794921875,-80.0,-44.17835998535156,-51.84893035888672,-39.317771911621094,-31.38511848449707,-80.0,-17.808616638183594,-16.465787887573242,-80.0,-12.856407165527344,-16.702333450317383,-80.0,-21.129493713378906,-42.42548370361328,-32.20295715332031,-28.042808532714844,-80.0,-27.751758575439453,-28.83365821838379,-80.0,-23.295635223388672,-30.71486473083496,-18.110628128051758,-9.90393352508545,-80.0,-13.39098072052002,-11.9168062210083,-80.0,-25.661354064941406,-29.35368537902832,-80.0,-20.718704223632812,-38.972049713134766,-25.928470611572266,-21.607370376586914,-80.0,-20.48712730407715,-21.43931007385254,-80.0,-9.883135795593262,-17.060720443725586,-21.538375854492188,-13.044264793395996,-80.0,-38.38713073730469,-36.78093719482422,-80.0,-49.4707145690918,-53.0116081237793,-80.0,-49.65576171875,-66.03064727783203,-24.2952823638916,-19.810441970825195,-80.0,-15.259267807006836,-16.08216094970703,-80.0,-19.461997985839844,-26.4067325592041,-39.347591400146484,-30.551002502441406,-80.0,-30.015554428100586,-28.276609420776367,-80.0,-35.72050094604492,-39.111961364746094,-80.0,-27.583446502685547,-42.76107406616211,-28.579069137573242,-23.927501678466797,-80.0,-30.883403778076172,-31.57736587524414,-80.0,-54.803192138671875,-61.342864990234375,-62.043724060058594,-52.96114730834961,-80.0,-40.07099533081055,-38.19849395751953,-80.0,-23.81624412536621,-27.060157775878906,-80.0,-22.069908142089844,-36.24534606933594,-40.84066390991211,-36.019168853759766,-80.0,-54.88416290283203,-55.44865798950195,-80.0,-62.22916030883789,-68.60076904296875,-59.52399444580078,-50.06877899169922,-80.0,-45.0604133605957,-43.053466796875,-80.0,-46.335357666015625,-49.433494567871094,-80.0,-40.76243209838867,-54.11271667480469,-36.90658950805664,-31.911752700805664,-80.0,-35.35344314575195,-35.788780212402344,-80.0,-40.38034439086914,-46.67185592651367,-41.35750198364258,-31.540733337402344,-80.0,-38.123268127441406,-37.030879974365234
-80.0,-63.95583724975586,-59.99250030517578,-80.0,-52.55493927001953,-53.76702880859375,-80.0,-30.71390724182129,-38.38447952270508,-28.667598724365234,-20.734943389892578,-80.0,-18.24541473388672,-16.902585983276367,-80.0,-13.294435501098633,-17.140363693237305,-80.0,-21.536762237548828,-42.83275604248047,-28.133563995361328,-23.97341537475586,-80.0,-23.53032112121582,-24.61221694946289,-80.0,-23.479246139526367,-30.898475646972656,-18.694534301757812,-10.487839698791504,-80.0,-14.070662498474121,-12.596487045288086,-80.0,-25.854007720947266,-29.54633903503418,-80.0,-18.048080444335938,-36.30142593383789,-23.48587989807129,-19.164779663085938,-80.0,-21.09003448486328,-22.042217254638672,-80.0,-10.315863609313965,-17.493450164794922,-21.952152252197266,-13.458040237426758,-80.0,-38.63821029663086,-37.032020568847656,-80.0,-49.32653045654297,-52.86742401123047,-80.0,-46.435604095458984,-62.75740432739258,-21.740262985229492,-17.255420684814453,-80.0,-12.537938117980957,-13.360830307006836,-80.0,-16.452054977416992,-23.39678955078125,-30.30189323425293,-21.505306243896484,-80.0,-20.59185028076172,-18.852907180786133,-80.0,-25.783199310302734,-29.174659729003906,-80.0,-18.762683868408203,-33.940311431884766,-20.712318420410156,-16.060749053955078,-80.0,-24.992889404296875,-25.686851501464844,-80.0,-46.09690475463867,-52.81679153442383,-58.98537063598633,-49.91010284423828,-80.0,-38.38383102416992,-36.51132583618164,-80.0,-21.070758819580078,-24.314674377441406,-80.0,-18.367427825927734,-32.54286575317383,-35.79935073852539,-30.97785758972168,-80.0,-51.12062072753906,-51.68596649169922,-80.0,-57.599971771240234,-64.03858947753906,-52.42488479614258,-43.04749298095703,-80.0,-37.36183166503906,-35.35488510131836,-80.0,-37.71480941772461,-40.81295394897461,-80.0,-31.82798194885254,-45.17827606201172,-28.603944778442383,-23.60910987854004,-80.0,-27.445980072021484,-27.882938385009766,-80.0,-35.963035583496094,-42.25455093383789,-37.72842025756836,-27.911649703979492,-80.0,-34.1040153503418,-33.01162338256836
-80.0,-63.24851989746094,-59.304237365722656,-80.0,-53.83668518066406,-55.04877853393555,-80.0,-33.35667037963867,-41.027244567871094,-31.194133758544922,-23.261476516723633,-80.0,-17.82743263244629,-16.484601974487305,-80.0,-13.151984214782715,-16.997913360595703,-80.0,-21.129411697387695,-42.42539596557617,-29.679391860961914,-25.51923942565918,-80.0,-25.267955780029297,-26.349855422973633,-80.0,-23.03887939453125,-30.45810890197754,-18.59752655029297,-10.390832901000977,-80.0,-13.7958345413208,-12.321660041809082,-80.0,-25.1472110748291,-28.83954620361328,-80.0,-16.650808334350586,-34.90415573120117,-22.150941848754883,-17.8298397064209,-80.0,-19.289928436279297,-20.24211311340332,-80.0,-8.858746528625488,-16.036333084106445,-20.45634651184082,-11.962235450744629,-80.0,-37.44926834106445,-35.847557067871094,-80.0,-47.79163360595703,-51.332523345947266,-80.0,-45.64684295654297,-62.106685638427734,-20.831893920898438,-16.3470516204834,-80.0,-11.894476890563965,-12.717369079589844,-80.0,-16.079545974731445,-23.024280548095703,-33.16709899902344,-24.370508193969727,-80.0,-23.674468994140625,-21.935522079467773,-80.0,-28.79251480102539,-32.18397521972656,-80.0,-21.317035675048828,-36.494659423828125,-22.845449447631836,-18.193878173828125,-80.0,-24.840970993041992,-25.534934997558594,-80.0,-48.722904205322266,-55.38682556152344,-59.0838508605957,-50.00666046142578,-80.0,-38.38892364501953,-36.51641845703125,-80.0,-21.65631866455078,-24.900236129760742,-80.0,-19.1220703125,-33.29751205444336,-36.859039306640625,-32.03755569458008,-80.0,-51.22967529296875,-51.79500961303711,-80.0,-57.72065353393555,-64.0228271484375,-51.83817672729492,-42.393436431884766,-80.0,-36.85186767578125,-34.84492111206055,-80.0,-37.56147384643555,-40.65961456298828,-80.0,-37.160057067871094,-50.51034164428711,-33.368309020996094,-28.373472213745117,-80.0,-31.772159576416016,-32.20912551879883,-80.0,-34.37950897216797,-40.671024322509766,-35.842079162597656,-26.025310516357422,-80.0,-32.609615325927734,-31.517223358154297
-80.0,-64.31905364990234,-60.37997817993164,-80.0,-53.024295806884766,-54.23154067993164,-80.0,-31.06097412109375,-38.73154830932617,-28.915287017822266,-20.98262596130371,-80.0,-18.10162925720215,-16.758798599243164,-80.0,-13.230755805969238,-17.07668685913086,-80.0,-21.5203914642334,-42.816383361816406,-31.608373641967773,-27.448225021362305,-80.0,-27.11519432067871,-28.197092056274414,-80.0,-25.02779769897461,-32.447025299072266,-20.135772705078125,-11.929076194763184,-80.0,-15.595968246459961,-14.121792793273926,-80.0,-27.45536231994629,-31.147693634033203,-80.0,-19.551246643066406,-37.80459213256836,-24.909448623657227,-20.588348388671875,-80.0,-22.43897819519043,-23.39116096496582,-80.0,-11.844833374023438,-19.02242088317871,-23.55402183532715,-15.059910774230957,-80.0,-41.03976821899414,-39.4335823059082,-80.0,-51.43287658691406,-54.959197998046875,-80.0,-49.14366149902344,-65.5836410522461,-24.114788055419922,-19.629947662353516,-80.0,-15.170584678649902,-15.993476867675781,-80.0,-19.291969299316406,-26.236709594726562,-35.677589416503906,-26.881000518798828,-80.0,-26.159517288208008,-24.42057228088379,-80.0,-31.470993041992188,-34.862449645996094,-80.0,-23.220277786254883,-38.39790344238281,-24.655534744262695,-20.00396728515625,-80.0,-27.259029388427734,-27.9529972076416,-80.0,-51.62257766723633,-58.31440353393555,-62.90974807739258,-53.88572311401367,-80.0,-41.637264251708984,-39.76475524902344,-80.0,-24.707542419433594,-27.951457977294922,-80.0,-22.451919555664062,-36.62736129760742,-40.54261779785156,-35.721134185791016,-80.0,-55.52582550048828,-56.08736801147461,-80.0,-62.028892517089844,-68.07164001464844,-55.877723693847656,-46.5307502746582,-80.0,-41.117340087890625,-39.11039733886719,-80.0,-41.83663558959961,-44.934783935546875,-80.0,-36.92583084106445,-50.276119232177734,-34.0994987487793,-29.104660034179688,-80.0,-33.358253479003906,-33.79521560668945,-80.0,-41.143272399902344,-47.43479537963867,-42.543617248535156,-32.726844787597656,-80.0,-39.62704086303711,-38.53464889526367
-80.0,-67.72596740722656,-63.9405403137207,-80.0,-59.08066177368164,-60.288848876953125,-80.0,-43.39249038696289,-51.06306076049805,-39.38642120361328,-31.466947555541992,-80.0,-20.2893009185791,-18.946470260620117,-80.0,-15.455511093139648,-19.301441192626953,-80.0,-23.650157928466797,-44.94614791870117,-38.46925354003906,-34.30910110473633,-80.0,-33.83315658569336,-34.91504669189453,-80.0,-23.992263793945312,-31.4114933013916,-19.048255920410156,-10.841561317443848,-80.0,-14.2537841796875,-12.779609680175781,-80.0,-26.27771759033203,-29.970050811767578,-80.0,-22.621803283691406,-40.875152587890625,-27.94007110595703,-23.618972778320312,-80.0,-29.081911087036133,-30.034095764160156,-80.0,-18.403182983398438,-25.580768585205078,-29.98684310913086,-21.49273109436035,-80.0,-46.65958023071289,-45.05338668823242,-80.0,-56.920963287353516,-60.435516357421875,-80.0,-50.841007232666016,-67.28815460205078,-25.189529418945312,-20.70468521118164,-80.0,-16.478273391723633,-17.301164627075195,-80.0,-20.994525909423828,-27.93926239013672,-45.958526611328125,-37.17765426635742,-80.0,-36.40776824951172,-34.6688232421875,-80.0,-41.66847610473633,-45.059932708740234,-80.0,-26.099618911743164,-41.277244567871094,-28.893423080444336,-24.241853713989258,-80.0,-32.83652877807617,-33.530494689941406,-80.0,-54.26941680908203,-60.905189514160156,-63.34862518310547,-54.41669464111328,-80.0,-41.839630126953125,-39.96712875366211,-80.0,-25.402109146118164,-28.646026611328125,-80.0,-22.972675323486328,-37.102535247802734,-40.7633056640625,-35.94181442260742,-80.0,-55.767005920410156,-56.326324462890625,-80.0,-61.593441009521484,-67.56747436523438,-52.00762939453125,-42.55241012573242,-80.0,-37.09358215332031,-35.086639404296875,-80.0,-37.72294998168945,-40.82108688354492,-80.0,-44.177982330322266,-57.52827453613281,-40.981536865234375,-35.9867057800293,-80.0,-39.542301177978516,-39.97926330566406,-80.0,-43.93103790283203,-50.17394256591797,-46.28313446044922,-36.54920959472656,-80.0,-43.964962005615234,-42.88200378417969
-80.0,-63.10063171386719,-59.11888885498047,-80.0,-54.3490104675293,-55.561100006103516,-80.0,-38.18571090698242,-45.85627746582031,-34.70625686645508,-26.773603439331055,-80.0,-16.29095458984375,-14.94812297821045,-80.0,-11.566835403442383,-15.412762641906738,-80.0,-19.53963851928711,-40.835628509521484,-33.60770797729492,-29.447551727294922,-80.0,-29.395936965942383,-30.477834701538086,-80.0,-22.884302139282227,-30.30353355407715,-18.478811264038086,-10.272433280944824,-80.0,-13.595135688781738,-12.120960235595703,-80.0,-25.25777816772461,-28.950117111206055,-80.0,-19.766462326049805,-38.01980972290039,-25.094749450683594,-20.773651123046875,-80.0,-18.601396560668945,-19.553579330444336,-80.0,-8.150555610656738,-15.328142166137695,-19.798751831054688,-11.304638862609863,-80.0,-36.48234558105469,-34.876155853271484,-80.0,-47.186126708984375,-50.727012634277344,-80.0,-45.97752380371094,-62.38090515136719,-20.144054412841797,-15.65921401977539,-80.0,-11.5242919921875,-12.347185134887695,-80.0,-15.975716590881348,-22.920452117919922,-32.17524337768555,-23.378652572631836,-80.0,-22.72400665283203,-20.985061645507812,-80.0,-27.914762496948242,-31.306222915649414,-80.0,-18.88301658630371,-34.06064224243164,-21.662212371826172,-17.01064109802246,-80.0,-27.301610946655273,-27.995576858520508,-80.0,-46.76178741455078,-53.4816780090332,-61.574642181396484,-52.71643829345703,-80.0,-42.85515213012695,-40.99277877807617,-80.0,-26.032512664794922,-29.27642822265625,-80.0,-23.687746047973633,-37.86318588256836,-41.41025161743164,-36.58876037597656,-80.0,-55.820777893066406,-56.38414764404297,-80.0,-61.59123992919922,-67.27127838134766,-54.30895233154297,-44.894012451171875,-80.0,-39.66757583618164,-37.6606330871582,-80.0,-40.56745529174805,-43.66523742675781,-80.0,-36.47943878173828,-49.82972717285156,-34.68372344970703,-29.688892364501953,-80.0,-32.61386489868164,-33.04930877685547,-80.0,-38.891807556152344,-45.174774169921875,-41.18929672241211,-31.372526168823242,-80.0,-38.58642578125,-37.49403762817383
-80.0,-62.286155700683594,-58.352603912353516,-80.0,-53.822052001953125,-55.029788970947266,-80.0,-36.65080642700195,-44.321380615234375,-32.97138595581055,-25.03873062133789,-80.0,-17.081743240356445,-15.738913536071777,-80.0,-12.174811363220215,-16.020740509033203,-80.0,-20.32123374938965,-41.617225646972656,-27.43838119506836,-23.278228759765625,-80.0,-22.911108016967773,-23.99300765991211,-80.0,-22.430944442749023,-29.850177764892578,-17.72416877746582,-9.517474174499512,-80.0,-13.044100761413574,-11.569925308227539,-80.0,-24.32987403869629,-28.02220916748047,-80.0,-15.582147598266602,-33.83549499511719,-20.76284408569336,-16.44174575805664,-80.0,-18.22197151184082,-19.174152374267578,-80.0,-7.8546037673950195,-15.032191276550293,-19.49070167541504,-10.996589660644531,-80.0,-36.121299743652344,-34.51511001586914,-80.0,-46.77811050415039,-50.319000244140625,-80.0,-44.1705207824707,-60.62337875366211,-20.19038963317871,-15.705549240112305,-80.0,-11.022299766540527,-11.845193862915039,-80.0,-14.744470596313477,-21.689207077026367,-32.503238677978516,-23.706647872924805,-80.0,-23.088191986083984,-21.34925079345703,-80.0,-28.517465591430664,-31.908926010131836,-80.0,-22.199342727661133,-37.37696838378906,-23.184450149536133,-18.532882690429688,-80.0,-26.080167770385742,-26.774133682250977,-80.0,-49.13100051879883,-55.8373908996582,-58.25727081298828,-49.1411247253418,-80.0,-37.04997253417969,-35.177467346191406,-80.0,-20.124277114868164,-23.368192672729492,-80.0,-18.060264587402344,-32.2357063293457,-36.43208312988281,-31.6105899810791,-80.0,-50.77315139770508,-51.3384895324707,-80.0,-56.492393493652344,-62.951080322265625,-49.58104705810547,-40.1597785949707,-80.0,-34.76484680175781,-32.757896423339844,-80.0,-35.64958953857422,-38.74773025512695,-80.0,-37.83797836303711,-51.188270568847656,-32.75864028930664,-27.763805389404297,-80.0,-28.16473960876465,-28.601699829101562,-80.0,-35.48013687133789,-41.77165222167969,-41.58236312866211,-31.765596389770508,-80.0,-38.65409469604492,-37.561702728271484
-80.0,-65.45381927490234,-61.5118408203125,-80.0,-59.160179138183594,-60.36634063720703,-80.0,-47.99422073364258,-55.66350173950195,-44.76380157470703,-37.12451934814453,-80.0,-24.18935203552246,-22.846519470214844,-80.0,-19.547649383544922,-23.393577575683594,-80.0,-27.500423431396484,-47.939910888671875,-37.695804595947266,-33.68763732910156,-80.0,-33.78565979003906,-34.80195617675781,-80.0,-30.608783721923828,-37.74188995361328,-26.362567901611328,-18.155872344970703,-80.0,-21.755149841308594,-20.28097152709961,-80.0,-32.787235260009766,-36.31991958618164,-80.0,-25.705780029296875,-42.6491584777832,-29.995752334594727,-25.674654006958008,-80.0,-23.830852508544922,-24.783035278320312,-80.0,-13.470508575439453,-20.648096084594727,-25.197494506835938,-16.70338249206543,-80.0,-42.020694732666016,-40.41450500488281,-80.0,-52.38575744628906,-55.88517761230469,-80.0,-50.06995391845703,-65.31700134277344,-29.223928451538086,-24.879716873168945,-80.0,-20.695100784301758,-21.515552520751953,-80.0,-24.64847755432129,-31.155942916870117,-37.868892669677734,-29.822280883789062,-80.0,-29.297969818115234,-27.70441246032715,-80.0,-33.876224517822266,-36.94631576538086,-80.0,-28.596317291259766,-42.33380126953125,-30.892181396484375,-26.65671730041504,-80.0,-34.62621307373047,-35.254276275634766,-80.0,-52.616004943847656,-58.69196701049805,-64.89256286621094,-56.755645751953125,-80.0,-46.93646240234375,-45.25106430053711,-80.0,-31.85089683532715,-34.94426345825195,-80.0,-29.196914672851562,-42.38468933105469,-44.52642822265625,-40.16082763671875,-80.0,-58.550628662109375,-59.05221939086914,-80.0,-64.46375274658203,-69.63394927978516,-63.15749740600586,-54.72716522216797,-80.0,-50.95101547241211,-49.1170539855957,-80.0,-52.067901611328125,-54.85137176513672,-80.0,-42.09373092651367,-54.095001220703125,-39.4682502746582,-34.95754623413086,-80.0,-36.92800521850586,-37.32217788696289,-80.0,-42.71181106567383,-48.36104202270508,-44.17164993286133,-35.35963821411133,-80.0,-40.7358512878418,-39.75366973876953
-80.0,-64.74824523925781,-60.804725646972656,-80.0,-56.616233825683594,-57.828330993652344,-80.0,-43.77033233642578,-51.440914154052734,-38.804996490478516,-30.872343063354492,-80.0,-17.4874267578125,-16.144596099853516,-80.0,-12.628515243530273,-16.474443435668945,-80.0,-20.769634246826172,-42.06562423706055,-31.327171325683594,-27.167022705078125,-80.0,-26.573772430419922,-27.655670166015625,-80.0,-24.149864196777344,-31.569095611572266,-19.63057518005371,-11.423882484436035,-80.0,-14.706116676330566,-13.231943130493164,-80.0,-26.29851722717285,-29.9908504486084,-80.0,-19.968305587768555,-38.221649169921875,-25.254268646240234,-20.933168411254883,-80.0,-21.316753387451172,-22.26893424987793,-80.0,-10.53658390045166,-17.714170455932617,-22.06468391418457,-13.570573806762695,-80.0,-37.883644104003906,-36.27745819091797,-80.0,-49.061767578125,-52.58877944946289,-80.0,-49.99497985839844,-66.2677993774414,-23.240259170532227,-18.75541877746582,-80.0,-14.553274154663086,-15.376165390014648,-80.0,-18.753908157348633,-25.698644638061523,-36.980167388916016,-28.183574676513672,-80.0,-26.89735221862793,-25.15840721130371,-80.0,-31.191404342651367,-34.582862854003906,-80.0,-22.48521614074707,-37.662841796875,-23.757461547851562,-19.105892181396484,-80.0,-27.012537002563477,-27.706501007080078,-80.0,-48.81116485595703,-55.53105163574219,-60.736228942871094,-51.64677810668945,-80.0,-40.52891159057617,-38.656402587890625,-80.0,-23.32365608215332,-26.56757164001465,-80.0,-20.854650497436523,-35.03009033203125,-38.894317626953125,-34.07282638549805,-80.0,-52.986446380615234,-53.55178451538086,-80.0,-58.987205505371094,-65.28011322021484,-52.53025436401367,-43.13560485839844,-80.0,-37.19552230834961,-35.188575744628906,-80.0,-37.35053634643555,-40.44868087768555,-80.0,-37.896358489990234,-51.24665069580078,-33.6729621887207,-28.678129196166992,-80.0,-31.646865844726562,-32.08382797241211,-80.0,-39.648258209228516,-45.9153938293457,-42.730812072753906,-32.91404724121094,-80.0,-40.19611358642578,-39.103729248046875
-80.0,-66.97631072998047,-63.0704345703125,-80.0,-58.6706657409668,-59.882755279541016,-80.0,-45.54774856567383,-53.21832275390625,-40.33133316040039,-32.39867401123047,-80.0,-18.60600471496582,-17.26317596435547,-80.0,-13.589282035827637,-17.435211181640625,-80.0,-21.673465728759766,-42.96945571899414,-32.570125579833984,-28.409975051879883,-80.0,-28.112173080444336,-29.19407081604004,-80.0,-26.85543441772461,-34.2746696472168,-21.595882415771484,-13.389189720153809,-80.0,-16.53464698791504,-15.060471534729004,-80.0,-28.06235694885254,-31.754688262939453,-80.0,-22.144317626953125,-40.39766311645508,-27.142066955566406,-22.820966720581055,-80.0,-21.233943939208984,-22.186124801635742,-80.0,-10.02652359008789,-17.20410919189453,-21.159893035888672,-12.66578197479248,-80.0,-36.45078659057617,-34.84459686279297,-80.0,-47.9511604309082,-51.478431701660156,-80.0,-51.63823699951172,-67.98927307128906,-24.587997436523438,-20.1031551361084,-80.0,-15.156813621520996,-15.979705810546875,-80.0,-18.79839324951172,-25.74312973022461,-34.71947479248047,-25.922883987426758,-80.0,-25.086755752563477,-23.347810745239258,-80.0,-30.391477584838867,-33.78293228149414,-80.0,-21.861583709716797,-37.03920364379883,-24.172603607177734,-19.521034240722656,-80.0,-29.221561431884766,-29.915523529052734,-80.0,-50.205039978027344,-56.924930572509766,-64.04125213623047,-55.08856964111328,-80.0,-44.058013916015625,-42.185508728027344,-80.0,-25.862327575683594,-29.106243133544922,-80.0,-22.765012741088867,-36.940452575683594,-39.73180389404297,-34.910308837890625,-80.0,-55.583255767822266,-56.148590087890625,-80.0,-62.41728210449219,-68.31119537353516,-60.778507232666016,-51.659366607666016,-80.0,-44.79386901855469,-42.78692626953125,-80.0,-44.32537841796875,-47.42170333862305,-80.0,-40.89171600341797,-54.24200439453125,-35.48395538330078,-30.489126205444336,-80.0,-30.692035675048828,-31.128995895385742,-80.0,-37.77294158935547,-44.06446075439453,-46.93161392211914,-37.117637634277344,-80.0,-44.10942840576172,-43.03541946411133
-80.0,-65.60731506347656,-61.72053909301758,-80.0,-59.40589141845703,-60.609130859375,-80.0,-46.35143280029297,-54.00627899169922,-42.004600524902344,-34.07194519042969,-80.0,-22.756494522094727,-21.413663864135742,-80.0,-17.92914390563965,-21.77507209777832,-80.0,-25.797237396240234,-47.09322738647461,-27.70512580871582,-23.54497528076172,-80.0,-23.129487991333008,-24.21138572692871,-80.0,-23.332704544067383,-30.75193214416504,-18.81818962097168,-10.611495018005371,-80.0,-13.887018203735352,-12.412842750549316,-80.0,-25.151052474975586,-28.843385696411133,-80.0,-19.055360794067383,-37.3087043762207,-24.182479858398438,-19.86138153076172,-80.0,-23.211639404296875,-24.16382598876953,-80.0,-12.655134201049805,-19.832719802856445,-23.978031158447266,-15.483919143676758,-80.0,-38.764102935791016,-37.15791702270508,-80.0,-49.49964904785156,-53.035308837890625,-80.0,-52.1115837097168,-68.04457092285156,-24.585529327392578,-20.10068702697754,-80.0,-15.222375869750977,-16.045269012451172,-80.0,-18.942602157592773,-25.887338638305664,-33.105533599853516,-24.308940887451172,-80.0,-23.410442352294922,-21.671497344970703,-80.0,-28.873247146606445,-32.264705657958984,-80.0,-19.41333770751953,-34.590965270996094,-21.955615997314453,-17.304046630859375,-80.0,-27.76506996154785,-28.45903205871582,-80.0,-47.4996337890625,-54.21952438354492,-63.0328254699707,-54.1340446472168,-80.0,-44.229007720947266,-42.356502532958984,-80.0,-26.900733947753906,-30.144649505615234,-80.0,-24.51179313659668,-38.68723678588867,-41.95539093017578,-37.1338996887207,-80.0,-55.4149055480957,-55.96263885498047,-80.0,-60.728736877441406,-66.34211730957031,-56.45578384399414,-47.008583068847656,-80.0,-40.58533477783203,-38.57839584350586,-80.0,-40.270809173583984,-43.36894989013672,-80.0,-39.58403015136719,-52.934322357177734,-36.90034103393555,-31.905502319335938,-80.0,-35.910865783691406,-36.34782791137695,-80.0,-41.963706970214844,-48.1861572265625,-44.82583999633789,-35.043556213378906,-80.0,-41.992469787597656,-40.900081634521484
-80.0,-65.17294311523438,-61.25902557373047,-80.0,-58.159481048583984,-59.356380462646484,-80.0,-44.77900314331055,-52.44599151611328,-40.01253890991211,-32.07988357543945,-80.0,-20.19590187072754,-18.853071212768555,-80.0,-15.242767333984375,-19.088695526123047,-80.0,-23.209590911865234,-44.50558090209961,-32.13136291503906,-27.983816146850586,-80.0,-27.578189849853516,-28.66008758544922,-80.0,-23.467439651489258,-30.86418914794922,-18.364089965820312,-10.18226432800293,-80.0,-13.3718843460083,-11.89770793914795,-80.0,-24.61942481994629,-28.311758041381836,-80.0,-19.67146873474121,-37.92481231689453,-24.665590286254883,-20.34449005126953,-80.0,-16.164278030395508,-17.11646270751953,-80.0,-5.1774983406066895,-12.355085372924805,-16.559091567993164,-8.06497859954834,-80.0,-32.20989990234375,-30.603713989257812,-80.0,-43.36033248901367,-46.90121841430664,-80.0,-48.07616424560547,-64.51036071777344,-26.76930046081543,-22.284454345703125,-80.0,-17.11011505126953,-17.933008193969727,-80.0,-20.565196990966797,-27.509931564331055,-32.59538269042969,-23.798789978027344,-80.0,-23.042394638061523,-21.303449630737305,-80.0,-28.23748207092285,-31.628942489624023,-80.0,-29.15375518798828,-44.331382751464844,-30.76129913330078,-26.109729766845703,-80.0,-33.622398376464844,-34.31636428833008,-80.0,-55.61967849731445,-62.24330139160156,-65.16387939453125,-56.12211227416992,-80.0,-44.049991607666016,-42.177486419677734,-80.0,-27.4599666595459,-30.69405174255371,-80.0,-25.34870147705078,-39.52414321899414,-43.880191802978516,-39.05870056152344,-80.0,-56.848323822021484,-57.413665771484375,-80.0,-61.793582916259766,-67.36312866210938,-57.479793548583984,-48.32032012939453,-80.0,-42.2767448425293,-40.27005386352539,-80.0,-42.06251907348633,-45.142459869384766,-80.0,-33.99802780151367,-47.34832000732422,-32.20856857299805,-27.21373748779297,-80.0,-29.508081436157227,-29.945043563842773,-80.0,-37.47856903076172,-43.770084381103516,-48.515724182128906,-38.78382110595703,-80.0,-45.757713317871094,-44.67804718017578
